path,spot_id,frame,label
crops\spot_03\frame_002730_rect.jpg,3,2730,occupied
crops\spot_03\frame_002745_rect.jpg,3,2745,occupied
crops\spot_03\frame_002760_rect.jpg,3,2760,occupied
crops\spot_03\frame_002775_rect.jpg,3,2775,occupied
crops\spot_03\frame_002790_rect.jpg,3,2790,occupied
crops\spot_03\frame_002805_rect.jpg,3,2805,occupied
crops\spot_03\frame_002820_rect.jpg,3,2820,occupied
crops\spot_03\frame_002835_rect.jpg,3,2835,occupied
crops\spot_03\frame_002850_rect.jpg,3,2850,occupied
crops\spot_03\frame_002865_rect.jpg,3,2865,occupied
crops\spot_03\frame_002880_rect.jpg,3,2880,occupied
crops\spot_03\frame_002895_rect.jpg,3,2895,occupied
crops\spot_03\frame_002910_rect.jpg,3,2910,occupied
crops\spot_03\frame_002925_rect.jpg,3,2925,occupied
crops\spot_03\frame_002940_rect.jpg,3,2940,occupied
crops\spot_03\frame_002955_rect.jpg,3,2955,occupied
crops\spot_03\frame_002970_rect.jpg,3,2970,occupied
crops\spot_03\frame_002985_rect.jpg,3,2985,occupied
crops\spot_03\frame_003000_rect.jpg,3,3000,occupied
crops\spot_03\frame_003015_rect.jpg,3,3015,occupied
crops\spot_03\frame_003030_rect.jpg,3,3030,occupied
crops\spot_03\frame_003045_rect.jpg,3,3045,occupied
crops\spot_03\frame_003060_rect.jpg,3,3060,occupied
crops\spot_03\frame_003075_rect.jpg,3,3075,occupied
crops\spot_03\frame_003090_rect.jpg,3,3090,occupied
crops\spot_03\frame_003105_rect.jpg,3,3105,occupied
crops\spot_03\frame_003120_rect.jpg,3,3120,occupied
crops\spot_03\frame_003135_rect.jpg,3,3135,occupied
crops\spot_03\frame_003150_rect.jpg,3,3150,occupied
crops\spot_03\frame_003165_rect.jpg,3,3165,occupied
crops\spot_03\frame_003180_rect.jpg,3,3180,occupied
crops\spot_03\frame_003195_rect.jpg,3,3195,occupied
crops\spot_03\frame_003210_rect.jpg,3,3210,occupied
crops\spot_03\frame_003225_rect.jpg,3,3225,occupied
crops\spot_03\frame_003240_rect.jpg,3,3240,occupied
crops\spot_03\frame_003255_rect.jpg,3,3255,occupied
crops\spot_03\frame_003270_rect.jpg,3,3270,occupied
crops\spot_03\frame_003285_rect.jpg,3,3285,occupied
crops\spot_03\frame_003300_rect.jpg,3,3300,occupied
crops\spot_03\frame_003315_rect.jpg,3,3315,occupied
crops\spot_03\frame_003330_rect.jpg,3,3330,occupied
crops\spot_03\frame_003345_rect.jpg,3,3345,occupied
crops\spot_03\frame_003360_rect.jpg,3,3360,occupied
crops\spot_03\frame_003375_rect.jpg,3,3375,occupied
crops\spot_03\frame_003390_rect.jpg,3,3390,occupied
crops\spot_03\frame_003405_rect.jpg,3,3405,occupied
crops\spot_03\frame_003420_rect.jpg,3,3420,occupied
crops\spot_03\frame_003435_rect.jpg,3,3435,occupied
crops\spot_03\frame_003450_rect.jpg,3,3450,occupied
crops\spot_03\frame_003465_rect.jpg,3,3465,occupied
crops\spot_03\frame_003480_rect.jpg,3,3480,occupied
crops\spot_03\frame_003495_rect.jpg,3,3495,occupied
crops\spot_03\frame_003510_rect.jpg,3,3510,occupied
crops\spot_03\frame_003525_rect.jpg,3,3525,occupied
crops\spot_03\frame_003540_rect.jpg,3,3540,occupied
crops\spot_03\frame_003555_rect.jpg,3,3555,occupied
crops\spot_03\frame_003570_rect.jpg,3,3570,occupied
crops\spot_04\frame_000000_rect.jpg,4,0,vacant
crops\spot_04\frame_000015_rect.jpg,4,15,vacant
crops\spot_04\frame_000030_rect.jpg,4,30,vacant
crops\spot_04\frame_000045_rect.jpg,4,45,vacant
crops\spot_04\frame_000060_rect.jpg,4,60,vacant
crops\spot_04\frame_000075_rect.jpg,4,75,vacant
crops\spot_04\frame_000090_rect.jpg,4,90,vacant
crops\spot_04\frame_000105_rect.jpg,4,105,vacant
crops\spot_04\frame_000120_rect.jpg,4,120,vacant
crops\spot_04\frame_000135_rect.jpg,4,135,vacant
crops\spot_04\frame_000150_rect.jpg,4,150,vacant
crops\spot_04\frame_000165_rect.jpg,4,165,vacant
crops\spot_04\frame_000180_rect.jpg,4,180,vacant
crops\spot_04\frame_000195_rect.jpg,4,195,vacant
crops\spot_04\frame_000210_rect.jpg,4,210,vacant
crops\spot_04\frame_000225_rect.jpg,4,225,vacant
crops\spot_04\frame_000240_rect.jpg,4,240,vacant
crops\spot_04\frame_000255_rect.jpg,4,255,vacant
crops\spot_04\frame_000270_rect.jpg,4,270,vacant
crops\spot_04\frame_000285_rect.jpg,4,285,vacant
crops\spot_04\frame_000300_rect.jpg,4,300,vacant
crops\spot_04\frame_000315_rect.jpg,4,315,vacant
crops\spot_04\frame_000330_rect.jpg,4,330,vacant
crops\spot_04\frame_000345_rect.jpg,4,345,vacant
crops\spot_04\frame_000360_rect.jpg,4,360,vacant
crops\spot_04\frame_000375_rect.jpg,4,375,vacant
crops\spot_04\frame_000390_rect.jpg,4,390,vacant
crops\spot_04\frame_000405_rect.jpg,4,405,vacant
crops\spot_04\frame_000420_rect.jpg,4,420,vacant
crops\spot_04\frame_000435_rect.jpg,4,435,vacant
crops\spot_04\frame_000450_rect.jpg,4,450,vacant
crops\spot_04\frame_000465_rect.jpg,4,465,vacant
crops\spot_04\frame_000480_rect.jpg,4,480,vacant
crops\spot_04\frame_000495_rect.jpg,4,495,vacant
crops\spot_04\frame_000510_rect.jpg,4,510,vacant
crops\spot_04\frame_000525_rect.jpg,4,525,vacant
crops\spot_04\frame_000540_rect.jpg,4,540,vacant
crops\spot_04\frame_000555_rect.jpg,4,555,vacant
crops\spot_04\frame_000570_rect.jpg,4,570,vacant
crops\spot_04\frame_000585_rect.jpg,4,585,vacant
crops\spot_04\frame_000600_rect.jpg,4,600,vacant
crops\spot_04\frame_000615_rect.jpg,4,615,vacant
crops\spot_04\frame_000630_rect.jpg,4,630,vacant
crops\spot_04\frame_000645_rect.jpg,4,645,vacant
crops\spot_04\frame_000660_rect.jpg,4,660,vacant
crops\spot_04\frame_000675_rect.jpg,4,675,vacant
crops\spot_04\frame_000690_rect.jpg,4,690,vacant
crops\spot_04\frame_000705_rect.jpg,4,705,vacant
crops\spot_04\frame_000720_rect.jpg,4,720,vacant
crops\spot_04\frame_000735_rect.jpg,4,735,vacant
crops\spot_04\frame_000750_rect.jpg,4,750,vacant
crops\spot_04\frame_000765_rect.jpg,4,765,vacant
crops\spot_04\frame_000780_rect.jpg,4,780,vacant
crops\spot_04\frame_000795_rect.jpg,4,795,vacant
crops\spot_04\frame_000810_rect.jpg,4,810,vacant
crops\spot_04\frame_000825_rect.jpg,4,825,vacant
crops\spot_04\frame_000840_rect.jpg,4,840,vacant
crops\spot_04\frame_000855_rect.jpg,4,855,vacant
crops\spot_04\frame_000870_rect.jpg,4,870,vacant
crops\spot_04\frame_000885_rect.jpg,4,885,vacant
crops\spot_04\frame_000900_rect.jpg,4,900,vacant
crops\spot_04\frame_000915_rect.jpg,4,915,vacant
crops\spot_04\frame_000930_rect.jpg,4,930,vacant
crops\spot_04\frame_000945_rect.jpg,4,945,vacant
crops\spot_04\frame_000960_rect.jpg,4,960,vacant
crops\spot_04\frame_000975_rect.jpg,4,975,vacant
crops\spot_04\frame_000990_rect.jpg,4,990,vacant
crops\spot_04\frame_001005_rect.jpg,4,1005,vacant
crops\spot_04\frame_001020_rect.jpg,4,1020,vacant
crops\spot_04\frame_001035_rect.jpg,4,1035,vacant
crops\spot_04\frame_001050_rect.jpg,4,1050,vacant
crops\spot_04\frame_001065_rect.jpg,4,1065,vacant
crops\spot_04\frame_001080_rect.jpg,4,1080,vacant
crops\spot_04\frame_001095_rect.jpg,4,1095,vacant
crops\spot_04\frame_001110_rect.jpg,4,1110,vacant
crops\spot_04\frame_001125_rect.jpg,4,1125,vacant
crops\spot_04\frame_001140_rect.jpg,4,1140,vacant
crops\spot_04\frame_001155_rect.jpg,4,1155,vacant
crops\spot_04\frame_001170_rect.jpg,4,1170,vacant
crops\spot_04\frame_001185_rect.jpg,4,1185,vacant
crops\spot_04\frame_001200_rect.jpg,4,1200,vacant
crops\spot_04\frame_001215_rect.jpg,4,1215,vacant
crops\spot_04\frame_001230_rect.jpg,4,1230,vacant
crops\spot_04\frame_001245_rect.jpg,4,1245,vacant
crops\spot_04\frame_001260_rect.jpg,4,1260,vacant
crops\spot_04\frame_001275_rect.jpg,4,1275,vacant
crops\spot_04\frame_001290_rect.jpg,4,1290,vacant
crops\spot_04\frame_001305_rect.jpg,4,1305,vacant
crops\spot_04\frame_001320_rect.jpg,4,1320,vacant
crops\spot_04\frame_001335_rect.jpg,4,1335,vacant
crops\spot_04\frame_001350_rect.jpg,4,1350,vacant
crops\spot_04\frame_001365_rect.jpg,4,1365,vacant
crops\spot_04\frame_001380_rect.jpg,4,1380,vacant
crops\spot_04\frame_001395_rect.jpg,4,1395,vacant
crops\spot_04\frame_001410_rect.jpg,4,1410,vacant
crops\spot_04\frame_001425_rect.jpg,4,1425,vacant
crops\spot_04\frame_001440_rect.jpg,4,1440,vacant
crops\spot_04\frame_001455_rect.jpg,4,1455,vacant
crops\spot_04\frame_001470_rect.jpg,4,1470,vacant
crops\spot_04\frame_001485_rect.jpg,4,1485,vacant
crops\spot_04\frame_001500_rect.jpg,4,1500,vacant
crops\spot_04\frame_001515_rect.jpg,4,1515,vacant
crops\spot_04\frame_001530_rect.jpg,4,1530,vacant
crops\spot_04\frame_001545_rect.jpg,4,1545,vacant
crops\spot_04\frame_001560_rect.jpg,4,1560,vacant
crops\spot_04\frame_001575_rect.jpg,4,1575,vacant
crops\spot_04\frame_001590_rect.jpg,4,1590,vacant
crops\spot_04\frame_001605_rect.jpg,4,1605,vacant
crops\spot_04\frame_001620_rect.jpg,4,1620,vacant
crops\spot_04\frame_001635_rect.jpg,4,1635,vacant
crops\spot_04\frame_001650_rect.jpg,4,1650,vacant
crops\spot_04\frame_001665_rect.jpg,4,1665,vacant
crops\spot_04\frame_001680_rect.jpg,4,1680,vacant
crops\spot_04\frame_001695_rect.jpg,4,1695,vacant
crops\spot_04\frame_001710_rect.jpg,4,1710,vacant
crops\spot_04\frame_001725_rect.jpg,4,1725,vacant
crops\spot_04\frame_001740_rect.jpg,4,1740,vacant
crops\spot_04\frame_001755_rect.jpg,4,1755,vacant
crops\spot_04\frame_001770_rect.jpg,4,1770,vacant
crops\spot_04\frame_001785_rect.jpg,4,1785,vacant
crops\spot_04\frame_001800_rect.jpg,4,1800,vacant
crops\spot_04\frame_001815_rect.jpg,4,1815,vacant
crops\spot_04\frame_001830_rect.jpg,4,1830,vacant
crops\spot_04\frame_001845_rect.jpg,4,1845,vacant
crops\spot_04\frame_001860_rect.jpg,4,1860,vacant
crops\spot_04\frame_001875_rect.jpg,4,1875,vacant
crops\spot_04\frame_001890_rect.jpg,4,1890,vacant
crops\spot_04\frame_001905_rect.jpg,4,1905,vacant
crops\spot_04\frame_001920_rect.jpg,4,1920,vacant
crops\spot_04\frame_001935_rect.jpg,4,1935,vacant
crops\spot_04\frame_001950_rect.jpg,4,1950,vacant
crops\spot_04\frame_001965_rect.jpg,4,1965,vacant
crops\spot_04\frame_001980_rect.jpg,4,1980,vacant
crops\spot_04\frame_001995_rect.jpg,4,1995,vacant
crops\spot_04\frame_002010_rect.jpg,4,2010,vacant
crops\spot_04\frame_002025_rect.jpg,4,2025,vacant
crops\spot_04\frame_002040_rect.jpg,4,2040,vacant
crops\spot_04\frame_002055_rect.jpg,4,2055,vacant
crops\spot_04\frame_002070_rect.jpg,4,2070,vacant
crops\spot_04\frame_002085_rect.jpg,4,2085,vacant
crops\spot_04\frame_002100_rect.jpg,4,2100,vacant
crops\spot_04\frame_002115_rect.jpg,4,2115,vacant
crops\spot_04\frame_002130_rect.jpg,4,2130,vacant
crops\spot_04\frame_002145_rect.jpg,4,2145,vacant
crops\spot_04\frame_002160_rect.jpg,4,2160,vacant
crops\spot_04\frame_002175_rect.jpg,4,2175,vacant
crops\spot_04\frame_002190_rect.jpg,4,2190,vacant
crops\spot_04\frame_002205_rect.jpg,4,2205,vacant
crops\spot_04\frame_002220_rect.jpg,4,2220,vacant
crops\spot_04\frame_002235_rect.jpg,4,2235,vacant
crops\spot_04\frame_002250_rect.jpg,4,2250,vacant
crops\spot_04\frame_002265_rect.jpg,4,2265,vacant
crops\spot_04\frame_002280_rect.jpg,4,2280,vacant
crops\spot_04\frame_002295_rect.jpg,4,2295,vacant
crops\spot_04\frame_002310_rect.jpg,4,2310,vacant
crops\spot_04\frame_002325_rect.jpg,4,2325,vacant
crops\spot_04\frame_002340_rect.jpg,4,2340,vacant
crops\spot_04\frame_002355_rect.jpg,4,2355,vacant
crops\spot_04\frame_002370_rect.jpg,4,2370,vacant
crops\spot_04\frame_002385_rect.jpg,4,2385,vacant
crops\spot_04\frame_002400_rect.jpg,4,2400,vacant
crops\spot_04\frame_002415_rect.jpg,4,2415,vacant
crops\spot_04\frame_002430_rect.jpg,4,2430,vacant
crops\spot_04\frame_002445_rect.jpg,4,2445,vacant
crops\spot_04\frame_002460_rect.jpg,4,2460,vacant
crops\spot_04\frame_002475_rect.jpg,4,2475,vacant
crops\spot_04\frame_002490_rect.jpg,4,2490,vacant
crops\spot_04\frame_002505_rect.jpg,4,2505,vacant
crops\spot_04\frame_002520_rect.jpg,4,2520,vacant
crops\spot_04\frame_002535_rect.jpg,4,2535,vacant
crops\spot_04\frame_002550_rect.jpg,4,2550,vacant
crops\spot_04\frame_002565_rect.jpg,4,2565,vacant
crops\spot_04\frame_002580_rect.jpg,4,2580,vacant
crops\spot_04\frame_002595_rect.jpg,4,2595,vacant
crops\spot_04\frame_002610_rect.jpg,4,2610,vacant
crops\spot_04\frame_002625_rect.jpg,4,2625,vacant
crops\spot_04\frame_002640_rect.jpg,4,2640,vacant
crops\spot_04\frame_002655_rect.jpg,4,2655,vacant
crops\spot_04\frame_002670_rect.jpg,4,2670,vacant
crops\spot_04\frame_002685_rect.jpg,4,2685,vacant
crops\spot_04\frame_002700_rect.jpg,4,2700,vacant
crops\spot_04\frame_002715_rect.jpg,4,2715,vacant
crops\spot_04\frame_002730_rect.jpg,4,2730,vacant
crops\spot_04\frame_002745_rect.jpg,4,2745,vacant
crops\spot_04\frame_002760_rect.jpg,4,2760,vacant
crops\spot_04\frame_002775_rect.jpg,4,2775,vacant
crops\spot_04\frame_002790_rect.jpg,4,2790,vacant
crops\spot_04\frame_002805_rect.jpg,4,2805,vacant
crops\spot_04\frame_002820_rect.jpg,4,2820,vacant
crops\spot_04\frame_002835_rect.jpg,4,2835,vacant
crops\spot_04\frame_002850_rect.jpg,4,2850,vacant
crops\spot_04\frame_002865_rect.jpg,4,2865,vacant
crops\spot_04\frame_002880_rect.jpg,4,2880,vacant
crops\spot_04\frame_002895_rect.jpg,4,2895,vacant
crops\spot_04\frame_002910_rect.jpg,4,2910,vacant
crops\spot_04\frame_002925_rect.jpg,4,2925,vacant
crops\spot_04\frame_002940_rect.jpg,4,2940,vacant
crops\spot_04\frame_002955_rect.jpg,4,2955,vacant
crops\spot_04\frame_002970_rect.jpg,4,2970,vacant
crops\spot_04\frame_002985_rect.jpg,4,2985,vacant
crops\spot_04\frame_003000_rect.jpg,4,3000,vacant
crops\spot_04\frame_003015_rect.jpg,4,3015,vacant
crops\spot_04\frame_003030_rect.jpg,4,3030,vacant
crops\spot_04\frame_003045_rect.jpg,4,3045,vacant
crops\spot_04\frame_003060_rect.jpg,4,3060,vacant
crops\spot_04\frame_003075_rect.jpg,4,3075,vacant
crops\spot_04\frame_003090_rect.jpg,4,3090,vacant
crops\spot_04\frame_003105_rect.jpg,4,3105,vacant
crops\spot_04\frame_003120_rect.jpg,4,3120,vacant
crops\spot_04\frame_003135_rect.jpg,4,3135,vacant
crops\spot_04\frame_003150_rect.jpg,4,3150,vacant
crops\spot_04\frame_003165_rect.jpg,4,3165,vacant
crops\spot_04\frame_003180_rect.jpg,4,3180,vacant
crops\spot_04\frame_003195_rect.jpg,4,3195,vacant
crops\spot_04\frame_003210_rect.jpg,4,3210,vacant
crops\spot_04\frame_003225_rect.jpg,4,3225,vacant
crops\spot_04\frame_003240_rect.jpg,4,3240,vacant
crops\spot_04\frame_003255_rect.jpg,4,3255,vacant
crops\spot_04\frame_003270_rect.jpg,4,3270,vacant
crops\spot_04\frame_003285_rect.jpg,4,3285,vacant
crops\spot_04\frame_003300_rect.jpg,4,3300,vacant
crops\spot_04\frame_003315_rect.jpg,4,3315,vacant
crops\spot_04\frame_003330_rect.jpg,4,3330,vacant
crops\spot_04\frame_003345_rect.jpg,4,3345,vacant
crops\spot_04\frame_003360_rect.jpg,4,3360,vacant
crops\spot_04\frame_003375_rect.jpg,4,3375,vacant
crops\spot_04\frame_003390_rect.jpg,4,3390,vacant
crops\spot_04\frame_003405_rect.jpg,4,3405,vacant
crops\spot_04\frame_003420_rect.jpg,4,3420,vacant
crops\spot_04\frame_003435_rect.jpg,4,3435,vacant
crops\spot_04\frame_003450_rect.jpg,4,3450,vacant
crops\spot_04\frame_003465_rect.jpg,4,3465,vacant
crops\spot_04\frame_003480_rect.jpg,4,3480,vacant
crops\spot_04\frame_003495_rect.jpg,4,3495,vacant
crops\spot_04\frame_003510_rect.jpg,4,3510,vacant
crops\spot_04\frame_003525_rect.jpg,4,3525,vacant
crops\spot_04\frame_003540_rect.jpg,4,3540,vacant
crops\spot_04\frame_003555_rect.jpg,4,3555,vacant
crops\spot_04\frame_003570_rect.jpg,4,3570,vacant
crops\spot_05\frame_000000_rect.jpg,5,0,occupied
crops\spot_05\frame_000015_rect.jpg,5,15,occupied
crops\spot_05\frame_000030_rect.jpg,5,30,occupied
crops\spot_05\frame_000045_rect.jpg,5,45,occupied
crops\spot_05\frame_000060_rect.jpg,5,60,occupied
crops\spot_05\frame_000075_rect.jpg,5,75,occupied
crops\spot_05\frame_000090_rect.jpg,5,90,occupied
crops\spot_05\frame_000105_rect.jpg,5,105,occupied
crops\spot_05\frame_000120_rect.jpg,5,120,occupied
crops\spot_05\frame_000135_rect.jpg,5,135,occupied
crops\spot_05\frame_000150_rect.jpg,5,150,occupied
crops\spot_05\frame_000165_rect.jpg,5,165,occupied
crops\spot_05\frame_000180_rect.jpg,5,180,occupied
crops\spot_05\frame_000195_rect.jpg,5,195,occupied
crops\spot_05\frame_000210_rect.jpg,5,210,occupied
crops\spot_05\frame_000225_rect.jpg,5,225,occupied
crops\spot_05\frame_000240_rect.jpg,5,240,occupied
crops\spot_05\frame_000255_rect.jpg,5,255,occupied
crops\spot_05\frame_000270_rect.jpg,5,270,occupied
crops\spot_05\frame_000285_rect.jpg,5,285,occupied
crops\spot_05\frame_000300_rect.jpg,5,300,occupied
crops\spot_05\frame_000315_rect.jpg,5,315,occupied
crops\spot_05\frame_000330_rect.jpg,5,330,occupied
crops\spot_05\frame_000345_rect.jpg,5,345,occupied
crops\spot_05\frame_000360_rect.jpg,5,360,occupied
crops\spot_05\frame_000375_rect.jpg,5,375,occupied
crops\spot_05\frame_000390_rect.jpg,5,390,occupied
crops\spot_05\frame_000405_rect.jpg,5,405,occupied
crops\spot_05\frame_000420_rect.jpg,5,420,occupied
crops\spot_05\frame_000435_rect.jpg,5,435,occupied
crops\spot_05\frame_000450_rect.jpg,5,450,occupied
crops\spot_05\frame_000465_rect.jpg,5,465,occupied
crops\spot_05\frame_000480_rect.jpg,5,480,vacant
crops\spot_05\frame_000495_rect.jpg,5,495,occupied
crops\spot_05\frame_000510_rect.jpg,5,510,occupied
crops\spot_05\frame_000525_rect.jpg,5,525,occupied
crops\spot_05\frame_000540_rect.jpg,5,540,occupied
crops\spot_05\frame_000555_rect.jpg,5,555,occupied
crops\spot_05\frame_000570_rect.jpg,5,570,vacant
crops\spot_05\frame_000585_rect.jpg,5,585,occupied
crops\spot_05\frame_000600_rect.jpg,5,600,occupied
crops\spot_05\frame_000615_rect.jpg,5,615,occupied
crops\spot_05\frame_000630_rect.jpg,5,630,occupied
crops\spot_05\frame_000645_rect.jpg,5,645,occupied
crops\spot_05\frame_000660_rect.jpg,5,660,occupied
crops\spot_05\frame_000675_rect.jpg,5,675,occupied
crops\spot_05\frame_000690_rect.jpg,5,690,occupied
crops\spot_05\frame_000705_rect.jpg,5,705,occupied
crops\spot_05\frame_000720_rect.jpg,5,720,occupied
crops\spot_05\frame_000735_rect.jpg,5,735,occupied
crops\spot_05\frame_000750_rect.jpg,5,750,occupied
crops\spot_05\frame_000765_rect.jpg,5,765,occupied
crops\spot_05\frame_000780_rect.jpg,5,780,occupied
crops\spot_05\frame_000795_rect.jpg,5,795,occupied
crops\spot_05\frame_000810_rect.jpg,5,810,occupied
crops\spot_05\frame_000825_rect.jpg,5,825,occupied
crops\spot_05\frame_000840_rect.jpg,5,840,occupied
crops\spot_05\frame_000855_rect.jpg,5,855,occupied
crops\spot_05\frame_000870_rect.jpg,5,870,occupied
crops\spot_05\frame_000885_rect.jpg,5,885,occupied
crops\spot_05\frame_000900_rect.jpg,5,900,occupied
crops\spot_05\frame_000915_rect.jpg,5,915,occupied
crops\spot_05\frame_000930_rect.jpg,5,930,occupied
crops\spot_05\frame_000945_rect.jpg,5,945,occupied
crops\spot_05\frame_000960_rect.jpg,5,960,occupied
crops\spot_05\frame_000975_rect.jpg,5,975,occupied
crops\spot_05\frame_000990_rect.jpg,5,990,occupied
crops\spot_05\frame_001005_rect.jpg,5,1005,occupied
crops\spot_05\frame_001020_rect.jpg,5,1020,occupied
crops\spot_05\frame_001035_rect.jpg,5,1035,occupied
crops\spot_05\frame_001050_rect.jpg,5,1050,occupied
crops\spot_05\frame_001065_rect.jpg,5,1065,occupied
crops\spot_05\frame_001080_rect.jpg,5,1080,occupied
crops\spot_05\frame_001095_rect.jpg,5,1095,occupied
crops\spot_05\frame_001110_rect.jpg,5,1110,occupied
crops\spot_05\frame_001125_rect.jpg,5,1125,occupied
crops\spot_05\frame_001140_rect.jpg,5,1140,occupied
crops\spot_05\frame_001155_rect.jpg,5,1155,occupied
crops\spot_05\frame_001170_rect.jpg,5,1170,occupied
crops\spot_05\frame_001185_rect.jpg,5,1185,occupied
crops\spot_05\frame_001200_rect.jpg,5,1200,occupied
crops\spot_05\frame_001215_rect.jpg,5,1215,occupied
crops\spot_05\frame_001230_rect.jpg,5,1230,occupied
crops\spot_05\frame_001245_rect.jpg,5,1245,occupied
crops\spot_05\frame_001260_rect.jpg,5,1260,occupied
crops\spot_05\frame_001275_rect.jpg,5,1275,occupied
crops\spot_05\frame_001290_rect.jpg,5,1290,occupied
crops\spot_05\frame_001305_rect.jpg,5,1305,occupied
crops\spot_05\frame_001320_rect.jpg,5,1320,occupied
crops\spot_05\frame_001335_rect.jpg,5,1335,occupied
crops\spot_05\frame_001350_rect.jpg,5,1350,occupied
crops\spot_05\frame_001365_rect.jpg,5,1365,occupied
crops\spot_05\frame_001380_rect.jpg,5,1380,occupied
crops\spot_05\frame_001395_rect.jpg,5,1395,occupied
crops\spot_05\frame_001410_rect.jpg,5,1410,occupied
crops\spot_05\frame_001425_rect.jpg,5,1425,occupied
crops\spot_05\frame_001440_rect.jpg,5,1440,occupied
crops\spot_05\frame_001455_rect.jpg,5,1455,occupied
crops\spot_05\frame_001470_rect.jpg,5,1470,occupied
crops\spot_05\frame_001485_rect.jpg,5,1485,occupied
crops\spot_05\frame_001500_rect.jpg,5,1500,occupied
crops\spot_05\frame_001515_rect.jpg,5,1515,occupied
crops\spot_05\frame_001530_rect.jpg,5,1530,occupied
crops\spot_05\frame_001545_rect.jpg,5,1545,occupied
crops\spot_05\frame_001560_rect.jpg,5,1560,occupied
crops\spot_05\frame_001575_rect.jpg,5,1575,occupied
crops\spot_05\frame_001590_rect.jpg,5,1590,occupied
crops\spot_05\frame_001605_rect.jpg,5,1605,occupied
crops\spot_05\frame_001620_rect.jpg,5,1620,occupied
crops\spot_05\frame_001635_rect.jpg,5,1635,occupied
crops\spot_05\frame_001650_rect.jpg,5,1650,occupied
crops\spot_05\frame_001665_rect.jpg,5,1665,occupied
crops\spot_05\frame_001680_rect.jpg,5,1680,occupied
crops\spot_05\frame_001695_rect.jpg,5,1695,occupied
crops\spot_05\frame_001710_rect.jpg,5,1710,occupied
crops\spot_05\frame_001725_rect.jpg,5,1725,occupied
crops\spot_05\frame_001740_rect.jpg,5,1740,occupied
crops\spot_05\frame_001755_rect.jpg,5,1755,occupied
crops\spot_05\frame_001770_rect.jpg,5,1770,occupied
crops\spot_05\frame_001785_rect.jpg,5,1785,occupied
crops\spot_05\frame_001800_rect.jpg,5,1800,occupied
crops\spot_05\frame_001815_rect.jpg,5,1815,occupied
crops\spot_05\frame_001830_rect.jpg,5,1830,occupied
crops\spot_05\frame_001845_rect.jpg,5,1845,occupied
crops\spot_05\frame_001860_rect.jpg,5,1860,occupied
crops\spot_05\frame_001875_rect.jpg,5,1875,occupied
crops\spot_05\frame_001890_rect.jpg,5,1890,occupied
crops\spot_05\frame_001905_rect.jpg,5,1905,occupied
crops\spot_05\frame_001920_rect.jpg,5,1920,occupied
crops\spot_05\frame_001935_rect.jpg,5,1935,occupied
crops\spot_05\frame_001950_rect.jpg,5,1950,occupied
crops\spot_05\frame_001965_rect.jpg,5,1965,occupied
crops\spot_05\frame_001980_rect.jpg,5,1980,occupied
crops\spot_05\frame_001995_rect.jpg,5,1995,occupied
crops\spot_05\frame_002010_rect.jpg,5,2010,occupied
crops\spot_05\frame_002025_rect.jpg,5,2025,occupied
crops\spot_05\frame_002040_rect.jpg,5,2040,occupied
crops\spot_05\frame_002055_rect.jpg,5,2055,occupied
crops\spot_05\frame_002070_rect.jpg,5,2070,occupied
crops\spot_05\frame_002085_rect.jpg,5,2085,occupied
crops\spot_05\frame_002100_rect.jpg,5,2100,occupied
crops\spot_05\frame_002115_rect.jpg,5,2115,occupied
crops\spot_05\frame_002130_rect.jpg,5,2130,occupied
crops\spot_05\frame_002145_rect.jpg,5,2145,occupied
crops\spot_05\frame_002160_rect.jpg,5,2160,occupied
crops\spot_05\frame_002175_rect.jpg,5,2175,occupied
crops\spot_05\frame_002190_rect.jpg,5,2190,occupied
crops\spot_05\frame_002205_rect.jpg,5,2205,occupied
crops\spot_05\frame_002220_rect.jpg,5,2220,occupied
crops\spot_05\frame_002235_rect.jpg,5,2235,occupied
crops\spot_05\frame_002250_rect.jpg,5,2250,occupied
crops\spot_05\frame_002265_rect.jpg,5,2265,occupied
crops\spot_05\frame_002280_rect.jpg,5,2280,occupied
crops\spot_05\frame_002295_rect.jpg,5,2295,occupied
crops\spot_05\frame_002310_rect.jpg,5,2310,occupied
crops\spot_05\frame_002325_rect.jpg,5,2325,occupied
crops\spot_05\frame_002340_rect.jpg,5,2340,occupied
crops\spot_05\frame_002355_rect.jpg,5,2355,occupied
crops\spot_05\frame_002370_rect.jpg,5,2370,occupied
crops\spot_05\frame_002385_rect.jpg,5,2385,occupied
crops\spot_05\frame_002400_rect.jpg,5,2400,occupied
crops\spot_05\frame_002415_rect.jpg,5,2415,occupied
crops\spot_05\frame_002430_rect.jpg,5,2430,occupied
crops\spot_05\frame_002445_rect.jpg,5,2445,occupied
crops\spot_05\frame_002460_rect.jpg,5,2460,occupied
crops\spot_05\frame_002475_rect.jpg,5,2475,occupied
crops\spot_05\frame_002490_rect.jpg,5,2490,occupied
crops\spot_05\frame_002505_rect.jpg,5,2505,occupied
crops\spot_05\frame_002520_rect.jpg,5,2520,occupied
crops\spot_05\frame_002535_rect.jpg,5,2535,occupied
crops\spot_05\frame_002550_rect.jpg,5,2550,occupied
crops\spot_05\frame_002565_rect.jpg,5,2565,occupied
crops\spot_05\frame_002580_rect.jpg,5,2580,occupied
crops\spot_05\frame_002595_rect.jpg,5,2595,occupied
